Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
8.8.8.8-10.140.79.163-853-61355-6,10.140.79.163,61355,8.8.8.8,853,6,06/05/2023 07:37,6155843,31,1,3349,0,408,0,108.0322581,137.9488997,0,0,0,0,544.0359671,5.198313212,198575.5806,686024.7856,3827534,3,6129122,204304.0667,696998.0392,3827534,3,0,0,0,0,0,0,0,0,0,992,40,5.035865924,0.162447288,0,408,101.4848485,136.1093589,18525.75758,0,1,0,0,0,0,0,0,0,104.65625,108.0322581,0,0,0,0,0,0,0,31,3349,1,0,-1,65228,14,0,0,0,0,0,0,0,0,0,1
8.8.8.8-10.140.79.163-853-47477-6,10.140.79.163,47477,8.8.8.8,853,6,06/05/2023 07:37,1460690,51,1,4821,0,408,0,94.52941176,126.8985978,0,0,0,0,3300.494972,35.59961388,28640.98039,33679.1026,156477,4,1430217,28604.34,34020.00437,156477,4,0,0,0,0,0,0,0,0,0,1632,40,34.91500592,0.684607959,0,408,90.96226415,125.7561686,15814.61393,0,1,0,0,0,0,0,0,0,92.71153846,94.52941176,0,0,0,0,0,0,0,51,4821,1,0,-1,65228,22,0,0,0,0,0,0,0,0,0,1
8.8.8.8-10.140.79.163-853-19033-6,10.140.79.163,19033,8.8.8.8,853,6,06/05/2023 07:37,4866646,55,1,6325,0,408,0,115,143.4564071,0,0,0,0,1299.663053,11.50689818,88484.47273,171918.3197,837167,5,4834639,89530.35185,173355.9047,837167,5,0,0,0,0,0,0,0,0,0,1760,40,11.30141786,0.205480325,0,408,110.9649123,142.4798187,20300.49875,0,1,0,0,0,0,0,0,0,112.9464286,115,0,0,0,0,0,0,0,55,6325,1,0,-1,65228,26,0,0,0,0,0,0,0,0,0,1
8.8.8.8-10.140.79.163-853-49202-6,10.140.79.163,49202,8.8.8.8,853,6,06/05/2023 07:35,80976145,39,1,3573,0,408,0,91.61538462,121.8984943,0,0,0,0,44.12410593,0.493972638,2076311.41,8162313.281,5.03E+07,3,8.10E+07,2130267,8264828.117,5.03E+07,3,0,0,0,0,0,0,0,0,0,1248,40,0.481623323,0.012349316,0,408,87.14634146,120.4801977,14515.47805,0,1,0,0,0,0,0,0,0,89.325,91.61538462,0,0,0,0,0,0,0,39,3573,1,0,-1,65228,18,0,4642921.333,4026682.147,7898727,140307,2.20E+07,2.46E+07,5.03E+07,5569137,1
8.8.8.8-10.140.79.163-853-4333-6,10.140.79.163,4333,8.8.8.8,853,6,06/05/2023 07:37,237051,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,2315.957326,46.40351654,23705.1,42878.616,137373,3,209411,23267.88889,45455.99186,137373,3,0,0,0,0,0,0,0,0,0,320,40,42.18501504,4.218501504,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,1
8.8.8.8-10.140.79.163-853-42101-6,10.140.79.163,42101,8.8.8.8,853,6,06/05/2023 07:37,1846118,33,1,3629,0,408,0,109.969697,141.9490412,0,0,0,0,1965.746502,18.41702426,55942.9697,103480.6607,590934,4,1821906,56934.5625,104977.0467,590934,4,0,0,0,0,0,0,0,0,0,1056,40,17.87534708,0.541677184,0,408,103.6857143,140.1248963,19634.98655,0,1,0,0,0,0,0,0,0,106.7352941,109.969697,0,0,0,0,0,0,0,33,3629,1,0,-1,65228,15,0,0,0,0,0,0,0,0,0,1
8.8.8.8-10.140.79.163-853-6103-6,10.140.79.163,6103,8.8.8.8,853,6,06/05/2023 07:37,792374,21,1,1821,0,408,0,86.71428571,127.9637225,0,0,0,0,2298.157183,27.76466669,37732.09524,40997.04687,145536,62,769300,38465,41920.6985,145536,62,0,0,0,0,0,0,0,0,0,672,40,26.50263638,1.262030304,0,408,79.17391304,124.5401185,15510.24111,0,1,0,0,0,0,0,0,0,82.77272727,86.71428571,0,0,0,0,0,0,0,21,1821,1,0,-1,65228,9,0,0,0,0,0,0,0,0,0,1
8.8.8.8-10.140.79.163-853-8481-6,10.140.79.163,8481,8.8.8.8,853,6,06/05/2023 07:37,470738,14,1,981,0,293,0,70.07142857,106.9482005,0,0,0,0,2083.961779,31.86485901,33624.14286,53269.73562,201742,4,438964,33766.46154,55442.12838,201742,4,0,0,0,0,0,0,0,0,0,448,40,29.74053507,2.124323934,0,293,61.3125,102.3996867,10485.69583,0,1,0,0,0,0,0,0,0,65.4,70.07142857,0,0,0,0,0,0,0,14,981,1,0,-1,65228,6,0,0,0,0,0,0,0,0,0,1
8.8.8.8-10.140.79.163-853-34417-6,10.140.79.163,34417,8.8.8.8,853,6,06/05/2023 07:37,498014,15,1,981,0,293,0,65.4,104.6339197,0,0,0,0,1969.824141,32.12761087,33200.93333,59370.91896,232854,3,471017,33644.07143,61586.36604,232854,3,0,0,0,0,0,0,0,0,0,480,40,30.11963519,2.007975679,0,293,57.70588235,100.2570226,10051.47059,0,1,0,0,0,0,0,0,0,61.3125,65.4,0,0,0,0,0,0,0,15,981,1,0,-1,65228,6,0,0,0,0,0,0,0,0,0,1
8.8.4.4-10.140.79.163-853-49720-6,10.140.79.163,49720,8.8.4.4,853,6,06/05/2023 07:36,60049061,4,1,24,408,24,0,6,12,408,408,408,0,7.19411749,0.083265249,1.50E+07,3.00E+07,6.00E+07,16,6.00E+07,2.00E+07,3.46E+07,6.00E+07,16,0,0,0,0,0,0,1,0,0,128,32,0.066612199,0.01665305,0,408,140,207.7999038,43180.8,0,0,0,1,1,0,0,0,0,168,6,408,0,0,0,0,0,0,4,24,1,408,-1,520,1,0,48894,0,48894,48894,6.00E+07,0,6.00E+07,6.00E+07,1
8.8.8.8-10.140.79.163-853-34290-6,10.140.79.163,34290,8.8.8.8,853,6,06/05/2023 07:37,8158876,150,1,17237,0,408,0,114.9133333,137.8243185,0,0,0,0,2112.668461,18.50745127,54392.50667,111509.6997,774387,3,8132757,54582.26174,111861.4852,774387,3,0,0,0,0,0,0,0,0,0,4800,40,18.38488537,0.122565902,0,408,113.4013158,137.5374367,18916.54649,0,1,0,0,0,0,0,0,0,114.1523179,114.9133333,0,0,0,0,0,0,0,150,17237,1,0,-1,65228,70,0,0,0,0,0,0,0,0,0,1
8.8.8.8-10.140.79.163-853-38380-6,10.140.79.163,38380,8.8.8.8,853,6,06/05/2023 07:37,8279882,26,1,3173,0,408,0,122.0384615,153.274259,0,0,0,0,383.2180217,3.260916037,318457,551541.6499,1889214,5,8251019,330040.76,559677.5678,1889214,5,0,0,0,0,0,0,0,0,0,832,40,3.140141369,0.120774668,0,408,113.3214286,150.9211355,22777.18915,0,1,0,0,0,0,0,0,0,117.5185185,122.0384615,0,0,0,0,0,0,0,26,3173,1,0,-1,65228,12,0,0,0,0,0,0,0,0,0,1
8.8.8.8-10.140.79.163-853-63200-6,10.140.79.163,63200,8.8.8.8,853,6,06/05/2023 07:37,117081,9,1,677,0,293,0,75.22222222,122.6272582,0,0,0,0,5782.321641,85.41095481,13009,16223.45171,39977,4,93892,11736.5,16856.608,39977,4,0,0,0,0,0,0,0,0,0,288,40,76.86985933,8.541095481,0,293,61.54545455,113.8238671,12955.87273,0,1,0,0,0,0,0,0,0,67.7,75.22222222,0,0,0,0,0,0,0,9,677,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,1
8.8.8.8-10.140.79.163-853-10418-6,10.140.79.163,10418,8.8.8.8,853,6,06/05/2023 07:37,228720,10,1,677,0,293,0,67.7,118.0358232,0,0,0,0,2959.951032,48.09373907,22872,41566.05824,133956,72,205016,22779.55556,44086.3721,133956,72,0,0,0,0,0,0,0,0,0,320,40,43.72158097,4.372158097,0,293,56.41666667,109.9714495,12093.7197,0,1,0,0,0,0,0,0,0,61.54545455,67.7,0,0,0,0,0,0,0,10,677,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,1
8.8.8.8-10.140.79.163-853-38586-6,10.140.79.163,38586,8.8.8.8,853,6,06/05/2023 07:37,361398,12,1,957,0,293,0,79.75,125.5186513,0,0,0,0,2648.050072,35.97142209,30116.5,60629.94743,213403,5,339228,30838.90909,63535.03624,213403,5,0,0,0,0,0,0,0,0,0,384,40,33.20438962,2.767032468,0,293,68.35714286,119.036909,14169.78571,0,1,0,0,0,0,0,0,0,73.61538462,79.75,0,0,0,0,0,0,0,12,957,1,0,-1,65228,5,0,0,0,0,0,0,0,0,0,1
8.8.8.8-10.140.79.163-853-58134-6,10.140.79.163,58134,8.8.8.8,853,6,06/05/2023 07:37,4295401,77,1,9661,0,408,0,125.4675325,150.9009421,0,0,0,0,2249.14973,18.15895652,55784.42857,77479.01267,498576,4,4256591,56007.77632,77968.87244,498576,4,0,0,0,0,0,0,0,0,0,2464,40,17.92614939,0.232807135,0,408,122.2911392,150.268576,22580.64492,0,1,0,0,0,0,0,0,0,123.8589744,125.4675325,0,0,0,0,0,0,0,77,9661,1,0,-1,65228,37,0,0,0,0,0,0,0,0,0,1
8.8.8.8-10.140.79.163-853-59056-6,10.140.79.163,59056,8.8.8.8,853,6,06/05/2023 07:37,1773036,43,1,4645,0,560,0,108.0232558,148.40493,0,0,0,0,2619.800162,24.81619099,41233.39535,80550.3234,474042,3,1744426,41533.95238,81502.31914,474042,3,0,0,0,0,0,0,0,0,0,1376,40,24.25218664,0.564004341,0,560,103.2222222,146.7302548,21529.76768,0,1,0,0,0,0,0,0,0,105.5681818,108.0232558,0,0,0,0,0,0,0,43,4645,1,0,-1,65228,19,0,0,0,0,0,0,0,0,0,1
8.8.4.4-10.140.79.163-853-51640-6,10.140.79.163,51640,8.8.4.4,853,6,06/05/2023 07:36,41422481,94,1,10341,0,408,0,110.0106383,136.6035386,0,0,0,0,249.6470455,2.293440608,440664.6915,2533281.646,2.41E+07,3,4.14E+07,445073.3118,2546649.695,2.41E+07,3,0,0,0,0,0,0,0,0,0,3008,40,2.269299128,0.02414148,0,408,107.71875,136.0777412,18517.15164,0,1,0,0,0,0,0,0,0,108.8526316,110.0106383,0,0,0,0,0,0,0,94,10341,1,0,-1,65228,44,0,1.02E+07,0,1.02E+07,1.02E+07,2.41E+07,0,2.41E+07,2.41E+07,1
8.8.4.4-10.140.79.163-853-26119-6,10.140.79.163,26119,8.8.4.4,853,6,06/05/2023 07:37,174907,11,1,1237,0,432,0,112.4545455,175.1589927,0,0,0,0,7072.329867,68.60788876,15900.63636,20084.21679,53053,3,150334,15033.4,20952.3978,53053,3,0,0,0,0,0,0,0,0,0,352,40,62.8905647,5.717324064,0,432,95.15384615,165.3802921,27350.64103,0,1,0,0,0,0,0,0,0,103.0833333,112.4545455,0,0,0,0,0,0,0,11,1237,1,0,-1,65228,5,0,0,0,0,0,0,0,0,0,1
8.8.4.4-10.140.79.163-853-32344-6,10.140.79.163,32344,8.8.4.4,853,6,06/05/2023 07:37,102055,8,1,677,0,304,0,84.625,134.8935427,0,0,0,0,6633.677919,88.1877419,12756.875,17836.05537,40152,3,76887,10983.85714,18487.98226,40152,3,0,0,0,0,0,0,0,0,0,256,40,78.38910391,9.798637989,0,304,67.7,124.2005994,15425.78889,0,1,0,0,0,0,0,0,0,75.22222222,84.625,0,0,0,0,0,0,0,8,677,1,0,-1,65228,3,0,0,0,0,0,0,0,0,0,1
8.8.4.4-10.140.79.163-853-38066-6,10.140.79.163,38066,8.8.4.4,853,6,06/05/2023 07:36,53014065,221,1,29773,0,408,0,134.719457,157.5397007,0,0,0,0,561.6056795,4.18756796,239882.6471,2008930.763,2.81E+07,4,5.30E+07,240828.4,2013462.827,2.81E+07,4,0,0,0,0,0,0,0,0,0,7072,40,4.168705041,0.018862919,0,408,133.5112108,157.3442276,24757.20595,0,1,0,0,0,0,0,0,0,134.1126126,134.719457,0,0,0,0,0,0,0,221,29773,1,0,-1,65228,107,0,2530359.5,3354455.88,4902318,158401,1.92E+07,1.26E+07,2.81E+07,1.03E+07,1
8.8.4.4-10.140.79.163-853-32465-6,10.140.79.163,32465,8.8.4.4,853,6,06/05/2023 07:37,251842,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,2179.938215,43.67817918,25184.2,47310.04548,152268,3,224935,24992.77778,50175.77329,152268,3,0,0,0,0,0,0,0,0,0,320,40,39.70743561,3.970743561,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,1
8.8.4.4-10.140.79.163-853-53727-6,10.140.79.163,53727,8.8.4.4,853,6,06/05/2023 07:37,1960732,32,1,3069,0,408,0,95.90625,134.399587,0,0,0,0,1565.23176,16.83044904,61272.875,123044.2767,663203,3,1924031,62065.51613,124995.1281,663203,3,0,0,0,0,0,0,0,0,0,1036,40,16.32043543,0.510013607,0,408,90.26470588,132.2617489,17493.17023,0,1,0,0,0,0,0,0,0,93,95.90625,0,0,0,0,0,0,0,32,3069,1,0,-1,65228,13,0,0,0,0,0,0,0,0,0,1
8.8.4.4-10.140.79.163-853-49968-6,10.140.79.163,49968,8.8.4.4,853,6,06/05/2023 07:37,3684015,16,1,1389,0,293,0,86.8125,123.9748462,0,0,0,0,377.0342955,4.614530614,230250.9375,613355.2257,2389975,5,3661253,244083.5333,632294.4456,2389975,5,0,0,0,0,0,0,0,0,0,512,40,4.343087637,0.271442977,0,293,77.16666667,119.7901351,14349.67647,0,1,0,0,0,0,0,0,0,81.70588235,86.8125,0,0,0,0,0,0,0,16,1389,1,0,-1,65228,7,0,0,0,0,0,0,0,0,0,1
8.8.4.4-10.140.79.163-853-65476-6,10.140.79.163,65476,8.8.4.4,853,6,06/05/2023 07:37,10913681,207,1,24973,0,688,0,120.6425121,143.344035,0,0,0,0,2288.228875,19.05864758,52723.09662,110734.7565,1158069,3,1.09E+07,52849.51942,110989.5368,1158069,3,0,0,0,0,0,0,0,0,0,6624,40,18.96701947,0.091628113,0,688,119.4880383,143.1382169,20488.54914,0,1,0,0,0,0,0,0,0,120.0625,120.6425121,0,0,0,0,0,0,0,207,24973,1,0,-1,65228,98,0,0,0,0,0,0,0,0,0,1
8.8.4.4-10.140.79.163-853-42698-6,10.140.79.163,42698,8.8.4.4,853,6,06/05/2023 07:37,780954,25,1,2637,0,408,0,105.48,145.4032095,0,0,0,0,3376.639341,33.29261391,31238.16,41216.97638,182698,5,755082,31461.75,42087.97407,182698,5,0,0,0,0,0,0,0,0,0,800,40,32.01212876,1.28048515,0,408,97.66666667,142.5069499,20308.23077,0,1,0,0,0,0,0,0,0,101.4230769,105.48,0,0,0,0,0,0,0,25,2637,1,0,-1,65228,11,0,0,0,0,0,0,0,0,0,1
8.8.4.4-10.140.79.163-853-21017-6,10.140.79.163,21017,8.8.4.4,853,6,06/05/2023 07:37,4203797,81,1,10197,0,408,0,125.8888889,150.6353212,0,0,0,0,2425.664227,19.50617501,51898.7284,92725.79091,588690,4,4174309,52178.8625,93276.31914,588690,4,0,0,0,0,0,0,0,0,0,2592,40,19.26829483,0.237880183,0,408,122.8554217,150.049271,22514.78372,0,1,0,0,0,0,0,0,0,124.3536585,125.8888889,0,0,0,0,0,0,0,81,10197,1,0,-1,65228,38,0,0,0,0,0,0,0,0,0,1
8.8.4.4-10.140.79.163-853-58030-6,10.140.79.163,58030,8.8.4.4,853,6,06/05/2023 07:37,368958,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,1487.974241,29.81369153,36895.8,83634.69137,270796,5,343834,38203.77778,88599.43699,270796,5,0,0,0,0,0,0,0,0,0,320,40,27.10335594,2.710335594,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,1
8.8.4.4-10.140.79.163-853-65110-6,10.140.79.163,65110,8.8.4.4,853,6,06/05/2023 07:37,6380111,93,1,11493,0,432,0,123.5806452,151.1210516,0,0,0,0,1801.379318,14.73328599,68603.34409,331036.281,3201641,3,6349384,69015.04348,332826.2519,3201641,3,0,0,0,0,0,0,0,0,0,2976,40,14.5765489,0.156737085,0,432,120.9789474,150.5648216,22669.76551,0,1,0,0,0,0,0,0,0,122.2659574,123.5806452,0,0,0,0,0,0,0,93,11493,1,0,-1,65228,43,0,0,0,0,0,0,0,0,0,1
8.8.4.4-10.140.79.163-853-48612-6,10.140.79.163,48612,8.8.4.4,853,6,06/05/2023 07:37,6849202,81,1,9325,0,408,0,115.1234568,135.7896703,0,0,0,0,1361.472475,11.97219764,84558.04938,183775.9199,1051685,4,6816962,85212.025,184840.5301,1051685,4,0,0,0,0,0,0,0,0,0,2592,40,11.82619523,0.14600241,0,408,112.3493976,135.2943885,18304.57155,0,1,0,0,0,0,0,0,0,113.7195122,115.1234568,0,0,0,0,0,0,0,81,9325,1,0,-1,65228,39,0,0,0,0,0,0,0,0,0,1
8.8.4.4-10.140.79.163-853-14251-6,10.140.79.163,14251,8.8.4.4,853,6,06/05/2023 07:36,99109746,116,1,15168,408,408,0,130.7586207,152.5832415,408,408,408,0,157.1591153,1.180509533,854394.3621,2972659.139,2.96E+07,4,9.90E+07,860894.313,2984840.594,2.96E+07,4,0,0,0,0,0,0,1,0,0,3712,32,1.170419708,0.010089825,0,408,135.4576271,155.4840605,24175.29306,0,0,0,1,1,0,0,0,0,136.6153846,130.7586207,408,0,0,0,0,0,0,116,15168,1,408,-1,520,56,0,1.09E+07,9779762.748,2.39E+07,3230864,1.23E+07,1.16E+07,2.96E+07,5650394,1
8.8.4.4-10.140.79.163-853-30548-6,10.140.79.163,30548,8.8.4.4,853,6,06/05/2023 07:37,4716517,116,1,12477,0,408,0,107.5603448,130.9638708,0,0,0,0,2645.384295,24.80644085,40659.62931,57595.55192,379779,3,4675843,40659.50435,57847.61241,379779,3,0,0,0,0,0,0,0,0,0,3712,40,24.59441999,0.212020862,0,408,105.7372881,130.5862146,17052.75945,0,1,0,0,0,0,0,0,0,106.6410256,107.5603448,0,0,0,0,0,0,0,116,12477,1,0,-1,65228,53,0,0,0,0,0,0,0,0,0,1
8.8.4.4-10.140.79.163-853-16665-6,10.140.79.163,16665,8.8.4.4,853,6,06/05/2023 07:37,689337,18,1,1669,0,293,0,92.72222222,127.1348546,0,0,0,0,2421.167005,27.56271606,38296.5,54699.81508,200698,5,661977,38939.82353,56313.04431,200698,5,0,0,0,0,0,0,0,0,0,576,40,26.11204679,1.450669266,0,293,83.45,123.5975962,15276.36579,0,1,0,0,0,0,0,0,0,87.84210526,92.72222222,0,0,0,0,0,0,0,18,1669,1,0,-1,65228,8,0,0,0,0,0,0,0,0,0,1
8.8.4.4-10.140.79.163-853-9792-6,10.140.79.163,9792,8.8.4.4,853,6,06/05/2023 07:37,4348977,65,1,7549,0,560,0,116.1384615,154.1022263,0,0,0,0,1735.810514,15.17598277,66907.33846,154248.6767,1204239,3,4321036,67516.1875,155389.31,1204239,3,0,0,0,0,0,0,0,0,0,2092,40,14.94604363,0.229939133,0,560,112.6716418,153.0503371,23424.4057,0,1,0,0,0,0,0,0,0,114.3787879,116.1384615,0,0,0,0,0,0,0,65,7549,1,0,-1,65228,28,0,0,0,0,0,0,0,0,0,1
8.8.4.4-10.140.79.163-853-21952-6,10.140.79.163,21952,8.8.4.4,853,6,06/05/2023 07:37,3237809,66,1,7317,0,408,0,110.8636364,135.1632502,0,0,0,0,2259.86153,20.69300567,49057.71212,87271.38068,458725,3,3203556,49285.47692,87930.77453,458725,3,0,0,0,0,0,0,0,0,0,2112,40,20.38415484,0.308850831,0,408,107.6029412,134.461351,18079.85492,0,1,0,0,0,0,0,0,0,109.2089552,110.8636364,0,0,0,0,0,0,0,66,7317,1,0,-1,65228,30,0,0,0,0,0,0,0,0,0,1
8.8.4.4-10.140.79.163-853-51193-6,10.140.79.163,51193,8.8.4.4,853,6,06/05/2023 07:37,1951238,55,1,6477,0,408,0,117.7636364,146.8537902,0,0,0,0,3319.431048,28.69972807,35477.05455,39330.31452,229533,73,1922825,35607.87037,39687.5418,229533,73,0,0,0,0,0,0,0,0,0,1760,40,28.18723293,0.512495144,0,408,113.6315789,145.8551913,21273.73684,0,1,0,0,0,0,0,0,0,115.6607143,117.7636364,0,0,0,0,0,0,0,55,6477,1,0,-1,65228,27,0,0,0,0,0,0,0,0,0,1
8.8.4.4-10.140.79.163-853-62992-6,10.140.79.163,62992,8.8.4.4,853,6,06/05/2023 07:37,226437,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,2424.515428,48.57863335,22643.7,40527.28809,129459,3,201393,22377,42976.37159,129459,3,0,0,0,0,0,0,0,0,0,320,40,44.16239396,4.416239396,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,1
8.8.4.4-10.140.79.163-853-55748-6,10.140.79.163,55748,8.8.4.4,853,6,06/05/2023 07:37,2925813,83,1,9477,0,408,0,114.1807229,134.7828556,0,0,0,0,3239.099696,28.70996882,35250.75904,49541.72054,320130,4,2891292,35259.65854,49846.52879,320130,4,0,0,0,0,0,0,0,0,0,2656,40,28.36818348,0.341785343,0,408,111.4941176,134.3018653,18036.99104,0,1,0,0,0,0,0,0,0,112.8214286,114.1807229,0,0,0,0,0,0,0,83,9477,1,0,-1,65228,40,0,0,0,0,0,0,0,0,0,1
8.8.4.4-10.140.79.163-853-8495-6,10.140.79.163,8495,8.8.4.4,853,6,06/05/2023 07:37,8383273,30,1,3477,0,408,0,115.9,149.7750842,0,0,0,0,414.754476,3.697839734,279442.4333,529099.7637,1978673,5,8360382,288289.0345,536202.3203,1978673,5,0,0,0,0,0,0,0,0,0,960,40,3.578554581,0.119285153,0,408,108.65625,147.6407168,21797.78125,0,1,0,0,0,0,0,0,0,112.1612903,115.9,0,0,0,0,0,0,0,30,3477,1,0,-1,65228,14,0,0,0,0,0,0,0,0,0,1
8.8.4.4-10.140.79.163-853-42811-6,10.140.79.163,42811,8.8.4.4,853,6,06/05/2023 07:38,288054,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,1905.892645,38.18728433,28805.4,58869.31186,190482,6,263505,29278.33333,62420.18201,190482,6,0,0,0,0,0,0,0,0,0,320,40,34.71571303,3.471571303,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,1
8.8.8.8-10.140.79.163-853-65388-6,10.140.79.163,65388,8.8.8.8,853,6,06/05/2023 07:37,119798654,32,1,2709,0,293,0,84.65625,107.9646326,0,0,0,0,22.61294188,0.275462193,3743707.938,9349834.275,4.49E+07,4,1.20E+08,3863287.613,9479480.517,4.49E+07,4,0,0,0,0,0,0,0,0,0,1024,40,0.267114854,0.008347339,0,293,79.67647059,106.5772506,11358.71034,0,1,0,0,0,0,0,0,0,82.09090909,84.65625,0,0,0,0,0,0,0,32,2709,1,0,-1,65228,14,0,2557072.2,3419442.902,8571625,139194,2.10E+07,1.52E+07,4.49E+07,7727311,1
8.8.8.8-10.140.79.163-853-19578-6,10.140.79.163,19578,8.8.8.8,853,6,06/05/2023 07:37,119139537,31,1,2989,0,688,0,96.41935484,149.9888383,0,0,0,0,25.08822911,0.268592617,3843210.871,1.10E+07,4.55E+07,3,1.19E+08,3970470.033,1.12E+07,4.55E+07,3,0,0,0,0,0,0,0,0,0,992,40,0.260199097,0.008393519,0,688,90.57575758,147.0933017,21636.43939,0,1,0,0,0,0,0,0,0,93.40625,96.41935484,0,0,0,0,0,0,0,31,2989,1,0,-1,65228,14,0,2772492.25,2953185.119,6915933,329458,2.70E+07,1.96E+07,4.55E+07,8108381,1
8.8.8.8-10.140.79.163-853-54312-6,10.140.79.163,54312,8.8.8.8,853,6,06/05/2023 07:37,101225617,13,1,957,0,293,0,73.61538462,110.4562798,0,0,0,0,9.454128593,0.138304911,7786585.923,1.88E+07,5.42E+07,4,1.01E+08,8433631,1.95E+07,5.42E+07,4,0,0,0,0,0,0,0,0,0,416,40,0.128425989,0.009878922,0,293,63.8,105.4921798,11128.6,0,1,0,0,0,0,0,0,0,68.35714286,73.61538462,0,0,0,0,0,0,0,13,957,1,0,-1,65228,5,0,106523,56106.09466,146196,66850,5.00E+07,5963534.946,5.42E+07,4.58E+07,1
8.8.4.4-10.140.79.163-853-7224-6,10.140.79.163,7224,8.8.4.4,853,6,06/05/2023 07:37,86740099,50,1,4077,0,293,0,81.54,97.53894251,0,0,0,0,47.00248267,0.587963359,1734801.98,4357975.57,2.09E+07,3,8.67E+07,1769721.143,4396064.054,2.09E+07,3,0,0,0,0,0,0,0,0,0,1600,40,0.576434666,0.011528693,0,293,78.40384615,96.90955145,9391.461161,0,1,0,0,0,0,0,0,0,79.94117647,81.54,0,0,0,0,0,0,0,50,4077,1,0,-1,65228,23,0,2667780,3802410.514,9115914,50774,1.38E+07,5115843.492,2.09E+07,8081343,1
8.8.4.4-10.140.79.163-853-30588-6,10.140.79.163,30588,8.8.4.4,853,6,06/05/2023 07:38,108870216,33,1,2861,0,408,0,86.6969697,116.0927659,0,0,0,0,26.27899627,0.312298453,3299097.455,1.10E+07,6.00E+07,78,1.09E+08,3401361.656,1.12E+07,6.00E+07,78,0,0,0,0,0,0,0,0,0,1056,40,0.303113204,0.009185249,0,408,81.74285714,114.4622575,13101.6084,0,1,0,0,0,0,0,0,0,84.14705882,86.6969697,0,0,0,0,0,0,0,33,2861,1,0,-1,65228,15,0,2934462,3358376.501,7156182,133963,2.43E+07,2.50E+07,6.00E+07,6727225,1
