Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
8.8.8.8-10.56.131.106-853-37009-6,10.56.131.106,37009,8.8.8.8,853,6,09/05/2023 01:39,94446253,134,1,9973,0,293,0,74.42537313,77.85337837,0,0,0,0,105.5944485,1.429384393,704822.7836,1471485.579,7885282,61,9.44E+07,709918.0075,1475861.85,7885282,61,0,0,0,0,0,0,0,0,0,4288,40,1.41879636,0.010588033,0,293,73.33088235,77.79593964,6052.208224,0,1,0,0,0,0,0,0,0,73.87407407,74.42537313,0,0,0,0,0,0,0,134,9973,1,0,-1,65228,66,0,8070073.8,9405360.432,2.25E+07,188180,6681290,1250469.904,7885282,5320043,3
8.8.8.8-10.56.131.106-853-46462-6,10.56.131.106,46462,8.8.8.8,853,6,09/05/2023 01:40,11064112,74,1,5413,0,293,0,73.14864865,79.32103703,0,0,0,0,489.2394437,6.778673246,149515.027,231650.0767,1515148,6,1.10E+07,151233.7534,232777.6334,1515148,6,0,0,0,0,0,0,0,0,0,2368,40,6.688290936,0.09038231,0,293,71.22368421,79.13896616,6262.975965,0,1,0,0,0,0,0,0,0,72.17333333,73.14864865,0,0,0,0,0,0,0,74,5413,1,0,-1,65228,36,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-25027-6,10.56.131.106,25027,8.8.4.4,853,6,09/05/2023 01:40,113544,9,1,549,0,293,0,61,101.5135459,0,0,0,0,4835.129994,88.07158458,12616,15994.28635,36987,6,87961,10995.125,16289.24532,36987,6,0,0,0,0,0,0,0,0,0,288,40,79.26442613,8.807158458,0,293,49.90909091,94.08980237,8852.890909,0,1,0,0,0,0,0,0,0,54.9,61,0,0,0,0,0,0,0,9,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-23554-6,10.56.131.106,23554,8.8.4.4,853,6,09/05/2023 01:40,4797175,46,1,3285,0,293,0,71.41304348,81.2689844,0,0,0,0,684.7780204,9.797432864,104286.413,143749.2804,680855,5,4768209,105960.2,144919.5912,680855,5,0,0,0,0,0,0,0,0,0,1472,40,9.588976846,0.208456018,0,293,68.4375,80.81813212,6531.570479,0,1,0,0,0,0,0,0,0,69.89361702,71.41304348,0,0,0,0,0,0,0,46,3285,1,0,-1,65228,22,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-50935-6,10.56.131.106,50935,8.8.4.4,853,6,09/05/2023 01:40,108917,9,1,549,0,293,0,61,101.5135459,0,0,0,0,5040.535454,91.81303194,12101.88889,15909.38094,37175,5,85871,10733.875,16432.20684,37175,5,0,0,0,0,0,0,0,0,0,288,40,82.63172875,9.181303194,0,293,49.90909091,94.08980237,8852.890909,0,1,0,0,0,0,0,0,0,54.9,61,0,0,0,0,0,0,0,9,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-9635-6,10.56.131.106,9635,8.8.4.4,853,6,09/05/2023 01:39,73961694,316,1,23805,0,293,0,75.33227848,76.79194962,0,0,0,0,321.8557974,4.286002427,234055.9937,431330.3167,3114217,7,7.39E+07,234699.6667,431864.5671,3114217,7,0,0,0,0,0,0,0,0,0,10112,40,4.272481915,0.013520512,0,293,74.85849057,76.78136094,5895.377388,0,1,0,0,0,0,0,0,0,75.09463722,75.33227848,0,0,0,0,0,0,0,316,23805,1,0,-1,65228,157,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-43686-6,10.56.131.106,43686,8.8.4.4,853,6,09/05/2023 01:40,4396409,38,1,2677,0,293,0,70.44736842,82.33048018,0,0,0,0,608.9060413,8.870876208,115694.9737,272625.1219,1256498,6,4370531,118122.4595,275968.9895,1256498,6,0,0,0,0,0,0,0,0,0,1216,40,8.643417844,0.227458364,0,293,66.925,81.68525822,6672.48141,0,1,0,0,0,0,0,0,0,68.64102564,70.44736842,0,0,0,0,0,0,0,38,2677,1,0,-1,65228,18,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-37797-6,10.56.131.106,37797,8.8.4.4,853,6,09/05/2023 01:41,5842171,42,1,2981,0,293,0,70.97619048,81.75110594,0,0,0,0,510.2555197,7.360277541,139099.3095,247251.0051,1444232,65,5815578,141843.3659,249674.2402,1444232,65,0,0,0,0,0,0,0,0,0,1344,40,7.189108296,0.171169245,0,293,67.75,81.21608416,6596.052326,0,1,0,0,0,0,0,0,0,69.3255814,70.97619048,0,0,0,0,0,0,0,42,2981,1,0,-1,65228,20,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-48814-6,10.56.131.106,48814,8.8.8.8,853,6,09/05/2023 01:40,16987761,129,1,9517,0,293,0,73.7751938,77.90952689,0,0,0,0,560.2268598,7.652568222,131688.0698,175825.7915,880708,4,1.70E+07,132505.0078,176270.7036,880708,4,0,0,0,0,0,0,0,0,0,4128,40,7.593702313,0.058865909,0,293,72.64885496,77.83937343,6058.968056,0,1,0,0,0,0,0,0,0,73.20769231,73.7751938,0,0,0,0,0,0,0,129,9517,1,0,-1,65228,63,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-46499-6,10.56.131.106,46499,8.8.8.8,853,6,09/05/2023 01:40,17080720,30,1,2069,0,293,0,68.96666667,83.92873961,0,0,0,0,121.1307252,1.814911784,569357.3333,1058031.985,4131055,6,1.71E+07,588047.1034,1071707.936,4131055,6,0,0,0,0,0,0,0,0,0,960,40,1.756366242,0.058545541,0,293,64.65625,82.92927783,6877.265121,0,1,0,0,0,0,0,0,0,66.74193548,68.96666667,0,0,0,0,0,0,0,30,2069,1,0,-1,65228,14,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-14368-6,10.56.131.106,14368,8.8.4.4,853,6,09/05/2023 01:41,117736,9,1,549,0,293,0,61,101.5135459,0,0,0,0,4662.974791,84.93578854,13081.77778,15613.68095,35082,5,90634,11329.25,15716.95536,35082,5,0,0,0,0,0,0,0,0,0,288,40,76.44220969,8.493578854,0,293,49.90909091,94.08980237,8852.890909,0,1,0,0,0,0,0,0,0,54.9,61,0,0,0,0,0,0,0,9,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-63129-6,10.56.131.106,63129,8.8.8.8,853,6,09/05/2023 01:41,7680268,65,1,4805,0,304,0,73.92307692,84.21035931,0,0,0,0,625.6292098,8.593450124,118157.9692,202583.4173,1112257,8,7649014,119515.8437,203886.5354,1112257,8,0,0,0,0,0,0,0,0,0,2080,40,8.463246335,0.13020379,0,304,71.71641791,83.88769657,7037.145635,0,1,0,0,0,0,0,0,0,72.8030303,73.92307692,0,0,0,0,0,0,0,65,4805,1,0,-1,65228,31,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-44953-6,10.56.131.106,44953,8.8.8.8,853,6,09/05/2023 01:41,187142,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,2933.601223,58.77889517,18714.2,26848.14869,76099,8,160175,17797.22222,28310.18246,76099,8,0,0,0,0,0,0,0,0,0,320,40,53.43535925,5.343535925,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-55881-6,10.56.131.106,55881,8.8.8.8,853,6,09/05/2023 01:41,4723292,40,1,2829,0,293,0,70.725,82.02688349,0,0,0,0,598.9466669,8.680386476,118082.3,211388.156,1084862,4,4693388,120343.2821,213660.9689,1084862,4,0,0,0,0,0,0,0,0,0,1280,40,8.468669733,0.211716743,0,293,67.35714286,81.4406327,6632.576655,0,1,0,0,0,0,0,0,0,69,70.725,0,0,0,0,0,0,0,40,2829,1,0,-1,65228,19,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-13485-6,10.56.131.106,13485,8.8.4.4,853,6,09/05/2023 01:41,22919356,110,1,8149,0,293,0,74.08181818,78.25131611,0,0,0,0,355.5510024,4.843068016,208357.7818,363298.7602,2549853,5,2.29E+07,209985.7615,364573.5143,2549853,5,0,0,0,0,0,0,0,0,0,3520,40,4.799436773,0.043631243,0,293,72.75892857,78.16686304,6110.058478,0,1,0,0,0,0,0,0,0,73.41441441,74.08181818,0,0,0,0,0,0,0,110,8149,1,0,-1,65228,54,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-23225-6,10.56.131.106,23225,8.8.8.8,853,6,09/05/2023 01:39,100456734,380,1,28669,0,293,0,75.44473684,76.6591992,0,0,0,0,285.3865426,3.792677552,264359.8263,464643.0787,4130453,57,1.00E+08,264994.4749,465092.3303,4130453,57,0,0,0,0,0,0,0,0,0,12160,40,3.782723018,0.009954534,0,293,75.04973822,76.6518539,5875.506706,0,1,0,0,0,0,0,0,0,75.24671916,75.44473684,0,0,0,0,0,0,0,380,28669,1,0,-1,65228,189,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-37754-6,10.56.131.106,37754,8.8.8.8,853,6,09/05/2023 01:40,53311146,84,1,6173,0,293,0,73.48809524,78.93378253,0,0,0,0,115.7919209,1.594413296,634656.5,1259820.228,7671354,4,5.33E+07,642001.494,1265667.999,7671354,4,0,0,0,0,0,0,0,0,0,2688,40,1.575655492,0.018757803,0,293,71.77906977,78.79122094,6208.056498,0,1,0,0,0,0,0,0,0,72.62352941,73.48809524,0,0,0,0,0,0,0,84,6173,1,0,-1,65228,41,0,2.79E+07,0,2.79E+07,2.79E+07,7671354,0,7671354,7671354,3
8.8.4.4-10.56.131.106-853-43071-6,10.56.131.106,43071,8.8.4.4,853,6,09/05/2023 01:41,32174110,202,1,15141,0,293,0,74.95544554,77.23494553,0,0,0,0,470.5957678,6.309420836,159277.7723,251250.0008,1690876,6,3.22E+07,159954.3433,251692.8053,1690876,6,0,0,0,0,0,0,0,0,0,6464,40,6.278339945,0.031080891,0,293,74.22058824,77.20930141,5961.276224,0,1,0,0,0,0,0,0,0,74.5862069,74.95544554,0,0,0,0,0,0,0,202,15141,1,0,-1,65228,100,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-2058-6,10.56.131.106,2058,8.8.4.4,853,6,09/05/2023 01:41,87334,8,1,549,0,293,0,68.625,110.5504894,0,0,0,0,6286.211556,103.0526485,10916.75,15140.84252,35012,6,63768,9109.714286,15394.01731,35012,6,0,0,0,0,0,0,0,0,0,256,40,91.60235418,11.45029427,0,293,54.9,101.6993936,10342.76667,0,1,0,0,0,0,0,0,0,61,68.625,0,0,0,0,0,0,0,8,549,1,0,-1,65228,3,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-56850-6,10.56.131.106,56850,8.8.4.4,853,6,09/05/2023 01:41,3990619,38,1,2677,0,293,0,70.44736842,82.33048018,0,0,0,0,670.8232482,9.77291994,105016.2895,200853.9956,1091832,5,3967092,107218.7027,203158.8146,1091832,5,0,0,0,0,0,0,0,0,0,1216,40,9.52233225,0.250587691,0,293,66.925,81.68525822,6672.48141,0,1,0,0,0,0,0,0,0,68.64102564,70.44736842,0,0,0,0,0,0,0,38,2677,1,0,-1,65228,18,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-25925-6,10.56.131.106,25925,8.8.8.8,853,6,09/05/2023 01:41,24996591,130,1,9669,0,293,0,74.37692308,77.90963414,0,0,0,0,386.8127458,5.240714624,192281.4692,292473.0101,2075886,3,2.50E+07,193563.5504,293246.2991,2075886,3,0,0,0,0,0,0,0,0,0,4160,40,5.200709169,0.040005455,0,293,73.25,77.84868617,6060.417939,0,1,0,0,0,0,0,0,0,73.80916031,74.37692308,0,0,0,0,0,0,0,130,9669,1,0,-1,65228,64,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-59506-6,10.56.131.106,59506,8.8.8.8,853,6,09/05/2023 01:41,187887,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,2921.969056,58.54582808,18788.7,29251.27982,89357,4,162431,18047.88889,30926.00896,89357,4,0,0,0,0,0,0,0,0,0,320,40,53.22348007,5.322348007,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-16021-6,10.56.131.106,16021,8.8.4.4,853,6,09/05/2023 01:41,234591,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,2340.243232,46.8901194,23459.1,43365.07039,138971,5,212112,23568,45994.15267,138971,5,0,0,0,0,0,0,0,0,0,320,40,42.62738127,4.262738127,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-63086-6,10.56.131.106,63086,8.8.8.8,853,6,09/05/2023 01:41,726488,12,1,701,0,293,0,58.41666667,94.42790259,0,0,0,0,964.9161445,17.89430796,60540.66667,107497.492,347261,7,678447,61677,112668.706,347261,7,0,0,0,0,0,0,0,0,0,384,40,16.51782273,1.376485228,0,293,50.07142857,89.41387286,7994.840659,0,1,0,0,0,0,0,0,0,53.92307692,58.41666667,0,0,0,0,0,0,0,12,701,1,0,-1,65228,5,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-31129-6,10.56.131.106,31129,8.8.4.4,853,6,09/05/2023 01:40,118608514,87,1,6536,152,152,0,75.12643678,76.43553365,152,152,152,0,56.38718313,0.74193662,1363316.253,4127318.423,3.31E+07,87,1.19E+08,1378248.674,4149161.244,3.31E+07,87,0,0,0,0,0,0,1,0,0,2784,32,0.733505522,0.008431098,0,152,76.85393258,76.42577364,5840.898876,0,0,0,1,1,0,0,0,0,77.72727273,75.12643678,152,0,0,0,0,0,0,87,6536,1,152,-1,520,43,0,6020675.833,7795164.947,2.00E+07,75529,1.28E+07,1.07E+07,3.31E+07,5106731,3
8.8.4.4-10.56.131.106-853-3594-6,10.56.131.106,3594,8.8.4.4,853,6,09/05/2023 01:40,119973848,141,1,10557,0,293,0,74.87234043,77.90973266,0,0,0,0,87.99417686,1.183591277,850878.3546,1390188.655,7420484,5,1.20E+08,856796.3714,1393396.753,7420484,5,0,0,0,0,0,0,0,0,0,4512,40,1.175256127,0.00833515,0,293,73.82517483,77.86068406,6062.286122,0,1,0,0,0,0,0,0,0,74.34507042,74.87234043,0,0,0,0,0,0,0,141,10557,1,0,-1,65228,69,0,3.03E+07,2.55E+07,5.52E+07,4246615,6411843.667,1062224.69,7420484,5303119,3
8.8.4.4-10.56.131.106-853-53157-6,10.56.131.106,53157,8.8.4.4,853,6,09/05/2023 01:41,93157437,216,1,16205,0,293,0,75.02314815,77.15556271,0,0,0,0,173.9528321,2.329389977,431284.4306,968359.4907,8358997,4,9.31E+07,433184.1116,970215.8688,8358997,4,0,0,0,0,0,0,0,0,0,6912,40,2.318655461,0.010734516,0,293,74.33486239,77.13309328,5949.514079,0,1,0,0,0,0,0,0,0,74.67741935,75.02314815,0,0,0,0,0,0,0,216,16205,1,0,-1,65228,107,0,2.25E+07,2.53E+07,4.05E+07,4628625,7951147.5,576786.2943,8358997,7543298,3
8.8.4.4-10.56.131.106-853-27197-6,10.56.131.106,27197,8.8.4.4,853,6,09/05/2023 01:41,119979372,330,1,24997,0,293,0,75.74848485,76.82158947,0,0,0,0,208.3441477,2.758807572,363573.8545,1085101.82,1.15E+07,4,1.20E+08,364592.4407,1086596.663,1.15E+07,4,0,0,0,0,0,0,0,0,0,10572,40,2.750472806,0.008334766,0,293,75.29216867,76.813791,5900.358488,0,1,0,0,0,0,0,0,0,75.51963746,75.74848485,0,0,0,0,0,0,0,330,24997,1,0,-1,65228,164,0,1.25E+07,7302713.499,2.07E+07,5894749,7990185.4,2874928.89,1.15E+07,5190127,3
8.8.4.4-10.56.131.106-853-27197-6,10.56.131.106,27197,8.8.4.4,853,6,09/05/2023 01:43,5154027,53,1,3976,0,152,0,75.01886792,76.33491251,0,0,0,0,771.4356172,10.4772443,97245.79245,283783.1696,2088361,82,5062671,97359.05769,286550.6418,2088361,82,0,0,0,0,0,0,0,0,0,1696,32,10.28322126,0.194023043,0,152,72.29090909,76.23688053,5812.061953,0,0,0,0,1,0,0,0,0,73.62962963,75.01886792,0,0,0,0,0,0,0,53,3976,1,0,-1,517,27,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-63513-6,10.56.131.106,63513,8.8.4.4,853,6,09/05/2023 01:43,186234,11,1,549,0,293,0,49.90909091,94.08980237,0,0,0,0,2947.904249,64.43506556,16930.36364,26783.38648,81311,4,160224,16022.4,28053.15221,81311,4,0,0,0,0,0,0,0,0,0,352,40,59.06547677,5.369588797,0,293,42.23076923,87.91298145,7728.692308,0,1,0,0,0,0,0,0,0,45.75,49.90909091,0,0,0,0,0,0,0,11,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-1809-6,10.56.131.106,1809,8.8.4.4,853,6,09/05/2023 01:43,13180526,122,1,9061,0,293,0,74.2704918,78.03305476,0,0,0,0,687.4535963,9.331949271,108037.0984,168967.4815,930703,5,1.32E+07,108714.5289,169503.6067,930703,5,0,0,0,0,0,0,0,0,0,3904,40,9.256079765,0.075869506,0,293,73.07258065,77.96404981,6078.393063,0,1,0,0,0,0,0,0,0,73.66666667,74.2704918,0,0,0,0,0,0,0,122,9061,1,0,-1,65228,60,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-31129-6,10.56.131.106,31129,8.8.4.4,853,6,09/05/2023 01:42,69476338,82,1,6104,152,152,0,74.43902439,76.20312322,152,152,152,0,90.04504526,1.194651336,847272.4146,3087597.784,2.33E+07,75,6.84E+07,844876.9383,3106758.666,2.33E+07,75,0,0,0,0,0,0,1,0,0,2624,32,1.180257946,0.01439339,0,152,76.28571429,76.21348763,5808.495697,0,0,0,1,1,0,0,0,0,77.20481928,74.43902439,152,0,0,0,0,0,0,82,6104,1,152,-1,520,41,0,3659878,3703220.036,6278450,1041306,1.93E+07,5655123.252,2.33E+07,1.53E+07,3
8.8.4.4-10.56.131.106-853-18134-6,10.56.131.106,18134,8.8.4.4,853,6,09/05/2023 01:43,12560735,134,1,9973,0,293,0,74.42537313,77.85337837,0,0,0,0,793.9821993,10.74777869,93736.82836,154941.848,956547,7,1.25E+07,94203.49624,155433.0848,956547,7,0,0,0,0,0,0,0,0,0,4288,40,10.66816552,0.079613176,0,293,73.33088235,77.79593964,6052.208224,0,1,0,0,0,0,0,0,0,73.87407407,74.42537313,0,0,0,0,0,0,0,134,9973,1,0,-1,65228,66,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-24708-6,10.56.131.106,24708,8.8.4.4,853,6,09/05/2023 01:43,7968226,50,1,3589,0,293,0,71.78,80.8615067,0,0,0,0,450.4139315,6.400420872,159364.52,287317.2571,1367155,5,7943173,162105.5714,289633.4381,1367155,5,0,0,0,0,0,0,0,0,0,1600,40,6.274922423,0.125498448,0,293,69.01923077,80.4763978,6476.450603,0,1,0,0,0,0,0,0,0,70.37254902,71.78,0,0,0,0,0,0,0,50,3589,1,0,-1,65228,24,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-43282-6,10.56.131.106,43282,8.8.4.4,853,6,09/05/2023 01:43,187801,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,2923.307118,58.57263806,18780.1,28963.16074,88135,3,161074,17897.11111,30576.97638,88135,3,0,0,0,0,0,0,0,0,0,320,40,53.24785278,5.324785278,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-43687-6,10.56.131.106,43687,8.8.8.8,853,6,09/05/2023 01:41,104279611,67,1,4933,0,293,0,73.62686567,79.97799618,0,0,0,0,47.30550826,0.652092958,1556412.104,5128730.129,3.97E+07,3,1.04E+08,1579646.758,5164476.871,3.97E+07,3,0,0,0,0,0,0,0,0,0,2144,40,0.642503356,0.009589602,0,293,71.49275362,79.76945147,6363.165388,0,1,0,0,0,0,0,0,0,72.54411765,73.62686567,0,0,0,0,0,0,0,67,4933,1,0,-1,65228,32,0,1.19E+07,1.01E+07,2.33E+07,3852633,1.97E+07,1.79E+07,3.97E+07,5292329,3
8.8.8.8-10.56.131.106-853-43687-6,10.56.131.106,43687,8.8.8.8,853,6,09/05/2023 01:43,71,2,1,24,0,24,0,12,16.97056275,0,0,0,0,338028.169,42253.52113,35.5,27.57716447,55,16,55,55,0,55,55,0,0,0,0,0,0,0,0,0,64,32,28169.01408,14084.50704,0,24,6,12,144,0,0,0,0,1,0,0,0,0,8,12,0,0,0,0,0,0,0,2,24,1,0,-1,520,1,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-49516-6,10.56.131.106,49516,8.8.4.4,853,6,09/05/2023 01:43,25440541,308,1,23197,0,293,0,75.31493506,76.81239999,0,0,0,0,911.8123707,12.14596812,82599.15909,135402.3036,1100325,106,2.54E+07,82788.01303,135582.7319,1100325,106,0,0,0,0,0,0,0,0,0,9856,40,12.10666078,0.03930734,0,293,74.82903226,76.80125949,5898.433459,0,1,0,0,0,0,0,0,0,75.07119741,75.31493506,0,0,0,0,0,0,0,308,23197,1,0,-1,65228,153,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-3594-6,10.56.131.106,3594,8.8.4.4,853,6,09/05/2023 01:42,84916398,134,1,10056,152,152,0,75.04477612,76.12760021,152,152,152,0,120.2123529,1.589798946,633704.4627,1229274.129,9451892,41,8.39E+07,630613.1654,1233398.761,9451892,41,0,0,0,0,0,0,1,0,0,4288,32,1.578022657,0.011776288,0,152,76.17647059,76.1314538,5795.998257,0,0,0,1,1,0,0,0,0,76.74074074,75.04477612,152,0,0,0,0,0,0,134,10056,1,152,-1,520,67,0,6.51E+07,0,6.51E+07,6.51E+07,9451892,0,9451892,9451892,3
8.8.4.4-10.56.131.106-853-35435-6,10.56.131.106,35435,8.8.4.4,853,6,09/05/2023 01:43,11375973,122,1,9061,0,293,0,74.2704918,78.03305476,0,0,0,0,796.5032969,10.81226195,93245.68033,165930.0142,1099045,4,1.13E+07,93761.94215,166521.5367,1099045,4,0,0,0,0,0,0,0,0,0,3904,40,10.72435738,0.087904569,0,293,73.07258065,77.96404981,6078.393063,0,1,0,0,0,0,0,0,0,73.66666667,74.2704918,0,0,0,0,0,0,0,122,9061,1,0,-1,65228,60,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-63607-6,10.56.131.106,63607,8.8.8.8,853,6,09/05/2023 01:41,96982936,112,1,8581,0,293,0,76.61607143,78.40886665,0,0,0,0,88.47948262,1.165153425,865919.0714,1774991.755,1.37E+07,4,9.70E+07,873503.0721,1781217.852,1.37E+07,4,0,0,0,0,0,0,0,0,0,3584,40,1.154842332,0.010311092,0,293,75.27192982,78.36586365,6141.208586,0,1,0,0,0,0,0,0,0,75.9380531,76.61607143,0,0,0,0,0,0,0,112,8581,1,0,-1,65228,56,0,1.71E+07,1.34E+07,3.22E+07,6511768,9590917.667,4274411.591,1.37E+07,5202022,3
8.8.8.8-10.56.131.106-853-63607-6,10.56.131.106,63607,8.8.8.8,853,6,09/05/2023 01:44,66,1,1,0,24,0,0,0,0,24,24,24,0,363636.3636,30303.0303,66,0,66,66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,15151.51515,15151.51515,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,520,0,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-63607-6,10.56.131.106,63607,8.8.8.8,853,6,09/05/2023 01:44,259950,1,1,24,0,24,24,24,0,0,0,0,0,92.3254472,7.693787267,259950,0,259950,259950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3.846893633,3.846893633,0,24,8,13.85640646,192,1,0,0,0,1,0,0,0,1,12,24,0,0,0,0,0,0,0,1,24,1,0,-1,520,1,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-10385-6,10.56.131.106,10385,8.8.8.8,853,6,09/05/2023 01:41,82209663,116,1,8733,0,304,0,75.28448276,80.84970555,0,0,0,0,106.2283883,1.423190361,708703.9914,1482047.465,9506249,4,8.22E+07,714633.7739,1487150.737,9506249,4,0,0,0,0,0,0,0,0,0,3712,40,1.411026341,0.01216402,0,304,74.00847458,80.74762792,6520.179415,0,1,0,0,0,0,0,0,0,74.64102564,75.28448276,0,0,0,0,0,0,0,116,8733,1,0,-1,65228,56,0,1.09E+07,1.28E+07,2.96E+07,1179803,7463301.5,2015183.825,9506249,5229863,3
8.8.8.8-10.56.131.106-853-10385-6,10.56.131.106,10385,8.8.8.8,853,6,09/05/2023 01:44,72,1,1,0,24,0,0,0,0,24,24,24,0,333333.3333,27777.77778,72,0,72,72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,13888.88889,13888.88889,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,520,0,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-18494-6,10.56.131.106,18494,8.8.8.8,853,6,09/05/2023 01:41,100572099,176,1,13293,0,304,0,75.52840909,79.22113203,0,0,0,0,132.1738348,1.75993145,571432.3807,1152331.331,7112223,4,1.01E+08,574546.6571,1154894.859,7112223,4,0,0,0,0,0,0,0,0,0,5632,40,1.749988334,0.009943116,0,304,74.67977528,79.17579479,6268.806481,0,1,0,0,0,0,0,0,0,75.10169492,75.52840909,0,0,0,0,0,0,0,176,13293,1,0,-1,65228,86,0,1.65E+07,1.04E+07,2.81E+07,3280861,6371410.5,815847.7515,7112223,5238741,3
