Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
8.8.8.8-10.62.242.161-853-24455-6,10.62.242.161,24455,8.8.8.8,853,6,06/05/2023 19:53,3976611,50,1,3893,0,304,0,77.86,86.58085993,0,0,0,0,978.9743075,12.82499093,79532.22,211229.8527,1420969,43,3951152,80635.7551,213273.1473,1420969,43,0,0,0,0,0,0,0,0,0,1600,40,12.57352052,0.25147041,0,304,74.86538462,86.20245864,7430.863876,0,1,0,0,0,0,0,0,0,76.33333333,77.86,0,0,0,0,0,0,0,50,3893,1,0,-1,65228,25,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-56662-6,10.62.242.161,56662,8.8.8.8,853,6,06/05/2023 19:53,4420723,44,1,3133,0,293,0,71.20454545,81.49948767,0,0,0,0,708.7076028,10.17933039,100470.9773,218303.6812,1047248,5,4395640,102224.186,220573.5955,1047248,5,0,0,0,0,0,0,0,0,0,1408,40,9.953123052,0.226207342,0,293,68.10869565,81.00925277,6562.499034,0,1,0,0,0,0,0,0,0,69.62222222,71.20454545,0,0,0,0,0,0,0,44,3133,1,0,-1,65228,21,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-28536-6,10.62.242.161,28536,8.8.8.8,853,6,06/05/2023 19:53,869952,39,1,3133,0,456,0,80.33333333,118.5727255,0,0,0,0,3601.34812,45.9795483,22306.46154,21541.34301,87718,3,841693,22149.81579,21807.97912,87718,3,0,0,0,0,0,0,0,0,0,1248,40,44.83005959,1.149488707,0,456,76.41463415,116.8907558,13663.44878,0,1,0,0,0,0,0,0,0,78.325,80.33333333,0,0,0,0,0,0,0,39,3133,1,0,-1,65228,17,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-50825-6,10.62.242.161,50825,8.8.8.8,853,6,06/05/2023 19:53,4316410,117,1,9517,0,456,0,81.34188034,96.24852551,0,0,0,0,2204.841523,27.33753281,36892.39316,101734.4913,1080251,4,4290973,36991.14655,102170.2255,1080251,4,0,0,0,0,0,0,0,0,0,3744,40,27.1058588,0.231674007,0,456,79.97478992,96.00533726,9217.024783,0,1,0,0,0,0,0,0,0,80.65254237,81.34188034,0,0,0,0,0,0,0,117,9517,1,0,-1,65228,56,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-3163-6,10.62.242.161,3163,8.8.8.8,853,6,06/05/2023 19:53,289519,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,1896.248605,37.9940522,28951.9,57291.37274,185313,46,259364,28818.22222,60765.02307,185313,46,0,0,0,0,0,0,0,0,0,320,40,34.54004746,3.454004746,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-33328-6,10.62.242.161,33328,8.8.8.8,853,6,06/05/2023 19:53,289523,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,1896.222407,37.99352728,28952.3,58664.1624,189952,4,259359,28817.66667,62221.10192,189952,4,0,0,0,0,0,0,0,0,0,320,40,34.53957026,3.453957026,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-65417-6,10.62.242.161,65417,8.8.8.8,853,6,06/05/2023 19:53,889482,15,1,1005,0,293,0,67,91.77067692,0,0,0,0,1129.871094,17.98799751,59298.8,106129.8353,376027,4,848388,60599.14286,110012.0622,376027,4,0,0,0,0,0,0,0,0,0,480,40,16.86374766,1.124249844,0,293,59.11764706,88.68052376,7864.235294,0,1,0,0,0,0,0,0,0,62.8125,67,0,0,0,0,0,0,0,15,1005,1,0,-1,65228,7,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-30436-6,10.62.242.161,30436,8.8.8.8,853,6,06/05/2023 19:53,1171091,24,1,1917,0,456,0,79.875,124.3376583,0,0,0,0,1636.935131,21.34761517,48795.45833,72404.83542,252832,5,1137958,49476.43478,73953.48847,252832,5,0,0,0,0,0,0,0,0,0,768,40,20.49371057,0.853904607,0,456,73.73076923,121.2196544,14694.20462,0,1,0,0,0,0,0,0,0,76.68,79.875,0,0,0,0,0,0,0,24,1917,1,0,-1,65228,10,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-33453-6,10.62.242.161,33453,8.8.4.4,853,6,06/05/2023 19:52,75278626,20,1,1309,0,304,0,65.45,100.5204745,0,0,0,0,17.38873395,0.278963646,3763931.3,1.34E+07,6.00E+07,3,7.52E+07,3960009.526,1.37E+07,6.00E+07,3,0,0,0,0,0,0,0,0,0,640,40,0.265679663,0.013283983,0,304,59.5,97.53424307,9512.928571,0,1,0,0,0,0,0,0,0,62.33333333,65.45,0,0,0,0,0,0,0,20,1309,1,0,-1,65228,8,0,54530,37110.43803,110076,32750,1.88E+07,2.75E+07,6.00E+07,5000955,0
8.8.4.4-10.62.242.161-853-50659-6,10.62.242.161,50659,8.8.4.4,853,6,06/05/2023 19:52,80283814,23,1,1461,0,304,0,63.52173913,97.22414102,0,0,0,0,18.19793962,0.29893946,3490600.609,1.25E+07,6.00E+07,5,8.02E+07,3647724.909,1.27E+07,6.00E+07,5,0,0,0,0,0,0,0,0,0,736,40,0.286483649,0.012455811,0,304,58.44,94.73211353,8974.173333,0,1,0,0,0,0,0,0,0,60.875,63.52173913,0,0,0,0,0,0,0,23,1461,1,0,-1,65228,9,0,1739191.667,2884901.252,5070071,33910,1.88E+07,2.75E+07,6.00E+07,5000341,0
8.8.8.8-10.62.242.161-853-37349-6,10.62.242.161,37349,8.8.8.8,853,6,06/05/2023 19:54,19964704,39,1,2981,0,304,0,76.43589744,89.43471446,0,0,0,0,149.3135085,2.00353584,511915.4872,2488659.592,1.55E+07,4,1.99E+07,524668.8947,2520774.029,1.55E+07,4,0,0,0,0,0,0,0,0,0,1248,40,1.953447444,0.050088396,0,304,72.70731707,88.74971659,7876.512195,0,1,0,0,0,0,0,0,0,74.525,76.43589744,0,0,0,0,0,0,0,39,2981,1,0,-1,65228,19,0,2556742,0,2556742,2556742,1.55E+07,0,1.55E+07,1.55E+07,0
8.8.8.8-10.62.242.161-853-17211-6,10.62.242.161,17211,8.8.8.8,853,6,06/05/2023 19:54,20048382,91,1,7237,0,456,0,79.52747253,101.4685874,0,0,0,0,360.9767611,4.588898994,220311.8901,1591169.03,1.50E+07,3,2.00E+07,222505.5444,1599944.831,1.50E+07,3,0,0,0,0,0,0,0,0,0,2912,40,4.539019658,0.049879337,0,456,77.8172043,101.0276486,10206.58579,0,1,0,0,0,0,0,0,0,78.66304348,79.52747253,0,0,0,0,0,0,0,91,7237,1,0,-1,65228,41,0,2597406,0,2597406,2597406,1.50E+07,0,1.50E+07,1.50E+07,0
8.8.8.8-10.62.242.161-853-51532-6,10.62.242.161,51532,8.8.8.8,853,6,06/05/2023 19:54,819570,36,1,3133,0,608,0,87.02777778,131.5515078,0,0,0,0,3822.736313,45.14562514,22765.83333,24309.29928,119730,62,794557,22701.62857,24661.10122,119730,62,0,0,0,0,0,0,0,0,0,1152,40,43.92547311,1.220152031,0,608,82.44736842,129.453466,16758.19986,0,1,0,0,0,0,0,0,0,84.67567568,87.02777778,0,0,0,0,0,0,0,36,3133,1,0,-1,65228,16,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-8893-6,10.62.242.161,8893,8.8.8.8,853,6,06/05/2023 19:54,920611,17,1,1157,0,304,0,68.05882353,104.823942,0,0,0,0,1256.774034,19.55223216,54153.58824,64507.90372,186807,3,896538,56033.625,66140.71861,186807,3,0,0,0,0,0,0,0,0,0,544,40,18.46599704,1.08623512,0,304,60.89473684,101.1318692,10227.65497,0,1,0,0,0,0,0,0,0,64.27777778,68.05882353,0,0,0,0,0,0,0,17,1157,1,0,-1,65228,7,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-38016-6,10.62.242.161,38016,8.8.8.8,853,6,06/05/2023 19:54,373067,12,1,701,0,304,0,58.41666667,114.5310266,0,0,0,0,1879.01905,34.84628766,31088.91667,60926.38438,214887,3,340201,30927.36364,63897.43526,214887,3,0,0,0,0,0,0,0,0,0,384,40,32.165804,2.680483666,0,304,50.07142857,107.4676798,11549.3022,0,1,0,0,0,0,0,0,0,53.92307692,58.41666667,0,0,0,0,0,0,0,12,701,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-18734-6,10.62.242.161,18734,8.8.8.8,853,6,06/05/2023 19:54,837821,30,1,2373,0,304,0,79.1,108.9284327,0,0,0,0,2832.347244,37.0007436,27927.36667,37930.02857,176914,5,809128,27900.96552,38601.1281,176914,5,0,0,0,0,0,0,0,0,0,960,40,35.80717122,1.193572374,0,304,74.15625,107.1369667,11478.32964,0,1,0,0,0,0,0,0,0,76.5483871,79.1,0,0,0,0,0,0,0,30,2373,1,0,-1,65228,13,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-18145-6,10.62.242.161,18145,8.8.8.8,853,6,06/05/2023 19:54,1272396,14,1,853,0,293,0,60.92857143,92.05555537,0,0,0,0,670.3887783,11.78878274,90885.42857,190373.853,722360,6,1239450,95342.30769,197385.7147,722360,6,0,0,0,0,0,0,0,0,0,448,40,11.00286389,0.785918849,0,293,53.3125,88.18973391,7777.429167,0,1,0,0,0,0,0,0,0,56.86666667,60.92857143,0,0,0,0,0,0,0,14,853,1,0,-1,65228,6,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-58320-6,10.62.242.161,58320,8.8.8.8,853,6,06/05/2023 19:54,141164,10,1,701,0,304,0,70.1,122.9728516,0,0,0,0,4965.855317,77.92354991,14116.4,18516.36198,42023,5,116296,12921.77778,19226.47896,42023,5,0,0,0,0,0,0,0,0,0,320,40,70.83959083,7.083959083,0,304,58.41666667,114.5310266,13117.35606,0,1,0,0,0,0,0,0,0,63.72727273,70.1,0,0,0,0,0,0,0,10,701,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-61105-6,10.62.242.161,61105,8.8.8.8,853,6,06/05/2023 19:54,277033,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,1981.71337,39.70646096,27703.3,53086.29023,171345,3,245608,27289.77778,56289.42822,171345,3,0,0,0,0,0,0,0,0,0,320,40,36.09678269,3.609678269,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-2158-6,10.62.242.161,2158,8.8.8.8,853,6,06/05/2023 19:54,285227,10,1,701,0,304,0,70.1,122.9728516,0,0,0,0,2457.691593,38.56577393,28522.7,57066.39202,184683,3,256202,28466.88889,60527.75969,184683,3,0,0,0,0,0,0,0,0,0,320,40,35.05979448,3.505979448,0,304,58.41666667,114.5310266,13117.35606,0,1,0,0,0,0,0,0,0,63.72727273,70.1,0,0,0,0,0,0,0,10,701,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-51877-6,10.62.242.161,51877,8.8.4.4,853,6,06/05/2023 19:52,93957321,26,1,1613,0,293,0,62.03846154,84.28261067,0,0,0,0,17.167369,0.287364515,3613743.115,1.17E+07,6.00E+07,5,9.39E+07,3756876.12,1.19E+07,6.00E+07,5,0,0,0,0,0,0,0,0,0,832,40,0.276721385,0.01064313,0,293,57.60714286,82.71698258,6842.099206,0,1,0,0,0,0,0,0,0,59.74074074,62.03846154,0,0,0,0,0,0,0,26,1613,1,0,-1,65228,11,0,3448200.75,6821006.773,1.37E+07,78,1.60E+07,2.46E+07,6.00E+07,5036945,0
8.8.8.8-10.62.242.161-853-3339-6,10.62.242.161,3339,8.8.8.8,853,6,06/05/2023 19:54,3038055,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,180.7077225,3.62073761,303805.5,926681.8783,2940836,5,3009659,334406.5556,977520.8129,2940836,5,0,0,0,0,0,0,0,0,0,320,40,3.291579646,0.329157965,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-17632-6,10.62.242.161,17632,8.8.8.8,853,6,06/05/2023 19:54,3048028,10,1,701,0,304,0,70.1,122.9728516,0,0,0,0,229.9847639,3.608890732,304802.8,925278.3412,2937733,3,3016716,335190.6667,976098.8717,2937733,3,0,0,0,0,0,0,0,0,0,320,40,3.280809756,0.328080976,0,304,58.41666667,114.5310266,13117.35606,0,1,0,0,0,0,0,0,0,63.72727273,70.1,0,0,0,0,0,0,0,10,701,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-2156-6,10.62.242.161,2156,8.8.8.8,853,6,06/05/2023 19:54,3055869,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,179.654298,3.599630743,305586.9,927592.8538,2945109,4,3019961,335551.2222,978714.0203,2945109,4,0,0,0,0,0,0,0,0,0,320,40,3.272391585,0.327239158,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-25252-6,10.62.242.161,25252,8.8.8.8,853,6,06/05/2023 19:54,3007479,10,1,701,0,304,0,70.1,122.9728516,0,0,0,0,233.0855843,3.657548399,300747.9,913287.877,2899572,5,2973325,330369.4444,963579.4912,2899572,5,0,0,0,0,0,0,0,0,0,320,40,3.325043999,0.3325044,0,304,58.41666667,114.5310266,13117.35606,0,1,0,0,0,0,0,0,0,63.72727273,70.1,0,0,0,0,0,0,0,10,701,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-4682-6,10.62.242.161,4682,8.8.8.8,853,6,06/05/2023 19:52,117420036,44,1,3261,0,293,0,74.11363636,82.05789672,0,0,0,0,27.77209164,0.383239535,2668637.182,6570134.138,2.89E+07,6,1.17E+08,2730131.907,6635065.044,2.89E+07,6,0,0,0,0,0,0,0,0,0,1408,40,0.374723101,0.008516434,0,293,70.89130435,81.65625192,6667.743478,0,1,0,0,0,0,0,0,0,72.46666667,74.11363636,0,0,0,0,0,0,0,44,3261,1,0,-1,65228,21,0,1637080.857,2292906.018,6582574,44755,1.51E+07,9560443.349,2.89E+07,5246069,0
8.8.8.8-10.62.242.161-853-4682-6,10.62.242.161,4682,8.8.8.8,853,6,06/05/2023 19:54,68,1,1,0,24,0,0,0,0,24,24,24,0,352941.1765,29411.76471,68,0,68,68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,14705.88235,14705.88235,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,520,0,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-54495-6,10.62.242.161,54495,8.8.8.8,853,6,06/05/2023 19:54,3043800,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,180.366647,3.613903673,304380,924311.3952,2934568,5,3012472,334719.1111,975084.7687,2934568,5,0,0,0,0,0,0,0,0,0,320,40,3.285366975,0.328536698,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-61555-6,10.62.242.161,61555,8.8.8.8,853,6,06/05/2023 19:54,3002027,12,1,701,0,293,0,58.41666667,94.42790259,0,0,0,0,233.5088925,4.330407421,250168.9167,793638.5043,2769199,58,2946908,267900.7273,829878.2906,2769199,58,0,0,0,0,0,0,0,0,0,384,40,3.997299158,0.333108263,0,293,50.07142857,89.41387286,7994.840659,0,1,0,0,0,0,0,0,0,53.92307692,58.41666667,0,0,0,0,0,0,0,12,701,1,0,-1,65228,5,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-53212-6,10.62.242.161,53212,8.8.8.8,853,6,06/05/2023 19:54,182595,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,3006.65407,60.24261343,18259.5,27788.12455,83707,51,157620,17513.33333,29367.30745,83707,51,0,0,0,0,0,0,0,0,0,320,40,54.76601221,5.476601221,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-17339-6,10.62.242.161,17339,8.8.8.8,853,6,06/05/2023 19:54,368764,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,1488.757037,29.82937597,36876.4,82516.00521,267352,4,340386,37820.66667,87464.11585,267352,4,0,0,0,0,0,0,0,0,0,320,40,27.11761452,2.711761452,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-2181-6,10.62.242.161,2181,8.8.8.8,853,6,06/05/2023 19:54,3002274,12,1,701,0,293,0,58.41666667,94.42790259,0,0,0,0,233.4896815,4.330051155,250189.5,511522.0231,1596508,3,2810943,255540.2727,536136.4863,1596508,3,0,0,0,0,0,0,0,0,0,384,40,3.996970297,0.333080858,0,293,50.07142857,89.41387286,7994.840659,0,1,0,0,0,0,0,0,0,53.92307692,58.41666667,0,0,0,0,0,0,0,12,701,1,0,-1,65228,5,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-13204-6,10.62.242.161,13204,8.8.8.8,853,6,06/05/2023 19:54,7954245,48,1,3437,0,293,0,71.60416667,81.05704311,0,0,0,0,432.0963209,6.160232681,165713.4375,459229.9638,2637284,4,7930812,168740.6809,463710.3918,2637284,4,0,0,0,0,0,0,0,0,0,1536,40,6.034513646,0.125719034,0,293,68.74,80.64100593,6502.971837,0,1,0,0,0,0,0,0,0,70.14285714,71.60416667,0,0,0,0,0,0,0,48,3437,1,0,-1,65228,23,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-38613-6,10.62.242.161,38613,8.8.8.8,853,6,06/05/2023 19:53,41120045,156,1,12253,0,456,0,78.54487179,88.34589959,0,0,0,0,297.9811914,3.818089207,263590.0321,1658646.713,1.82E+07,5,4.11E+07,265026.2129,1663925.902,1.82E+07,5,0,0,0,0,0,0,0,0,0,4992,40,3.793770167,0.02431904,0,456,77.55063291,88.22225462,7783.16621,0,1,0,0,0,0,0,0,0,78.04458599,78.54487179,0,0,0,0,0,0,0,156,12253,1,0,-1,65228,76,0,2354434,2823843.659,4351193,357675,1.41E+07,5783904.368,1.82E+07,1.00E+07,0
8.8.8.8-10.62.242.161-853-37459-6,10.62.242.161,37459,8.8.8.8,853,6,06/05/2023 19:54,3009313,17,1,1157,0,293,0,68.05882353,90.0003268,0,0,0,0,384.4731339,5.981431642,177018.4118,306729.0781,1043540,5,2981324,186332.75,314295.5893,1043540,5,0,0,0,0,0,0,0,0,0,544,40,5.649129884,0.332301758,0,293,60.89473684,87.5245329,7660.54386,0,1,0,0,0,0,0,0,0,64.27777778,68.05882353,0,0,0,0,0,0,0,17,1157,1,0,-1,65228,8,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-35787-6,10.62.242.161,35787,8.8.8.8,853,6,06/05/2023 19:54,3005421,18,1,1613,0,608,0,89.61111111,155.36717,0,0,0,0,536.6968554,6.321909643,166967.8333,264376.8053,929936,4,2974878,174992.8235,270244.1113,929936,4,0,0,0,0,0,0,0,0,0,576,40,5.989177556,0.332732086,0,608,80.65,149.5284782,22358.76579,0,1,0,0,0,0,0,0,0,84.89473684,89.61111111,0,0,0,0,0,0,0,18,1613,1,0,-1,65228,8,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-45183-6,10.62.242.161,45183,8.8.8.8,853,6,06/05/2023 19:54,3000662,15,1,1005,0,304,0,67,108.2701647,0,0,0,0,334.926093,5.332156704,200044.1333,431635.7452,1534524,5,2975492,212535.1429,445107.2917,1534524,5,0,0,0,0,0,0,0,0,0,480,40,4.99889691,0.333259794,0,304,59.11764706,103.6929858,10752.23529,0,1,0,0,0,0,0,0,0,62.8125,67,0,0,0,0,0,0,0,15,1005,1,0,-1,65228,6,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-18287-6,10.62.242.161,18287,8.8.8.8,853,6,06/05/2023 19:54,3002635,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,182.8394061,3.663448937,300263.5,913010.8334,2898312,7,2976395,330710.5556,962994.4801,2898312,7,0,0,0,0,0,0,0,0,0,320,40,3.330408125,0.333040812,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-56821-6,10.62.242.161,56821,8.8.8.8,853,6,06/05/2023 19:54,3700227,33,1,2525,0,293,0,76.51515152,83.49405713,0,0,0,0,682.3905668,9.188625455,112128.0909,442313.541,2563011,3,3666620,114581.875,449162.7465,2563011,3,0,0,0,0,0,0,0,0,0,1056,40,8.918371765,0.27025369,0,293,72.14285714,82.9812675,6885.890756,0,1,0,0,0,0,0,0,0,74.26470588,76.51515152,0,0,0,0,0,0,0,33,2525,1,0,-1,65228,17,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-45044-6,10.62.242.161,45044,8.8.8.8,853,6,06/05/2023 19:54,14188412,63,1,4805,0,608,0,76.26984127,104.23395,0,0,0,0,338.6566446,4.510723258,225212.8889,476194.5999,2120633,4,1.42E+07,228450.1129,479382.5779,2120633,4,0,0,0,0,0,0,0,0,0,2016,40,4.440243207,0.070480051,0,608,73.92307692,103.4474969,10701.38462,0,1,0,0,0,0,0,0,0,75.078125,76.26984127,0,0,0,0,0,0,0,63,4805,1,0,-1,65228,29,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-5549-6,10.62.242.161,5549,8.8.8.8,853,6,06/05/2023 19:54,25918077,154,1,12253,0,304,0,79.56493506,83.18228863,0,0,0,0,472.7588393,5.980381955,168299.2013,378347.0115,2166079,5,2.59E+07,169095.7255,379459.9662,2166079,5,0,0,0,0,0,0,0,0,0,4940,40,5.941798846,0.038583109,0,304,78.54487179,83.13031689,6910.649586,0,1,0,0,0,0,0,0,0,79.0516129,79.56493506,0,0,0,0,0,0,0,154,12253,1,0,-1,65228,78,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-59386-6,10.62.242.161,59386,8.8.8.8,853,6,06/05/2023 19:54,175329,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,3131.256096,62.73919317,17532.9,23145.1616,55083,5,138069,15341,23422.44715,55083,5,0,0,0,0,0,0,0,0,0,320,40,57.03563016,5.703563016,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-35601-6,10.62.242.161,35601,8.8.8.8,853,6,06/05/2023 19:54,4142894,24,1,1613,0,293,0,67.20833333,85.78282952,0,0,0,0,389.3413638,6.034429073,172620.5833,468978.0687,2290525,5,4117657,179028.5652,478442.716,2290525,5,0,0,0,0,0,0,0,0,0,768,40,5.79305191,0.241377163,0,293,62.03846154,84.28261067,7103.558462,0,1,0,0,0,0,0,0,0,64.52,67.20833333,0,0,0,0,0,0,0,24,1613,1,0,-1,65228,11,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-17219-6,10.62.242.161,17219,8.8.8.8,853,6,06/05/2023 19:54,940122,36,1,2829,0,456,0,78.58333333,104.0330648,0,0,0,0,3009.183914,39.35659414,26114.5,27416.87447,106908,4,917356,26210.17143,27811.04436,106908,4,0,0,0,0,0,0,0,0,0,1152,40,38.29290241,1.063691734,0,456,74.44736842,102.7331093,10554.09175,0,1,0,0,0,0,0,0,0,76.45945946,78.58333333,0,0,0,0,0,0,0,36,2829,1,0,-1,65228,17,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-12659-6,10.62.242.161,12659,8.8.8.8,853,6,06/05/2023 19:54,1810034,22,1,1613,0,456,0,73.31818182,119.1275372,0,0,0,0,891.1434813,12.70694363,82274.27273,259088.2373,1234481,5,1785462,85022,265157.7744,1234481,5,0,0,0,0,0,0,0,0,0,704,40,12.15446782,0.55247581,0,456,67.20833333,115.697123,13385.82428,0,1,0,0,0,0,0,0,0,70.13043478,73.31818182,0,0,0,0,0,0,0,22,1613,1,0,-1,65228,9,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-24353-6,10.62.242.161,24353,8.8.8.8,853,6,06/05/2023 19:55,1085100,21,1,1461,0,293,0,69.57142857,87.43830478,0,0,0,0,1346.419685,20.27462907,51671.42857,79019.23593,342137,3,1057387,52869.35,80876.15169,342137,3,0,0,0,0,0,0,0,0,0,672,40,19.35305502,0.921574048,0,293,63.52173913,85.74479553,7352.16996,0,1,0,0,0,0,0,0,0,66.40909091,69.57142857,0,0,0,0,0,0,0,21,1461,1,0,-1,65228,10,0,0,0,0,0,0,0,0,0,0
